Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None
2021-11-16 17:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=2, Cell Name=MIRP3006-2, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,11.122,23.204,62.25,89.236,14.546,77415562,77460828,1552043,0,1721,1720,309,306,253,253,2186265,293631,5982374,670436,1329244,225363,4458280,162765,0,0,12894480,1833963,2722,100,2722,62.596
2021-11-16 17:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=5, Cell Name=MIRP3006-5, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,8.227,47.998,17.434,82.674,34.568,114871023,27674265,2078914,0,898,898,182,181,25,25,2456581,281690,894652,99962,1799869,172227,3349284,89282,0,0,6487111,277348,1251,100,1251,52.758
2021-11-16 17:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=0, Cell Name=MIRP3007-0, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,7.872,52.813,12.106,96.72,35.081,149877970,18490503,1379938,0,1682,1674,268,265,346,341,3529392,460307,753627,160890,1932834,717272,3304922,114818,0,0,18400690,12558373,5173,100.019,5172,75.366
2021-11-16 17:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=1, Cell Name=MIRP3007-1, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,9.158,45.29,36.775,97.31,17.935,91074229,78368097,1379295,0,2799,2798,36,36,112,111,4311418,504342,3498949,411342,1687896,219207,3029627,259139,0,0,11686911,2098846,7524,99.987,7525,67.418
2021-11-16 17:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=2, Cell Name=MIRP3007-2, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,8.821,36.421,29.061,15.906,34.518,17064663,7362147,53291,0,481,480,21,21,8,8,365410,46249,287442,41024,362698,27441,942431,12233,0,0,3294054,328191,730,100,730,23.634
2021-11-16 17:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=5, Cell Name=MIRP3007-5, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,10.265,36.048,41.598,97.256,22.354,86642630,83934678,159623,0,2233,2231,34,34,46,46,3905274,425115,4555973,441172,2427076,258283,3132936,204056,0,0,8726357,1237910,2381,100,2381,62.082
2021-11-16 17:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=6, Cell Name=MIRP3007-6, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,7.211,27.462,8.305,71.606,64.234,114842586,7894970,1820688,0,551,551,240,240,11,11,908916,103572,271850,34344,2121087,247153,1095120,26640,0,0,6935017,308704,1495,100,1495,39.878
2021-11-16 17:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=0, Cell Name=MIRP3008-0, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,9.951,31.517,55.966,95.442,12.517,121125604,46078319,122436,0,4197,4189,28,28,14,14,2825058,338035,5054693,562256,1107666,148577,2153182,149428,0,0,8020691,1926032,8373,99.94,8378,54.876
2021-11-16 17:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=1, Cell Name=MIRP3008-1, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,9.951,38.367,51.478,50.104,10.156,58785035,27027955,13792,0,412,411,1,1,3,3,1278527,141881,1713642,192149,353558,22420,1859016,34978,0,0,5244448,350837,24968,99.996,24969,34.242
2021-11-16 17:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=2, Cell Name=MIRP3008-2, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,9.895,43.429,34.837,83.616,21.734,80760679,63172448,2026325,0,2287,2282,16,16,83,83,3349196,403353,2698282,311815,1684011,193944,2205060,78665,0,0,12467969,1082843,2583,100,2583,60.954
