Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None
2021-11-16 16:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=0, Cell Name=LTRP2013-0, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,9.556,30.428,46.24,78.934,23.332,79480974,59484251,74714,0,844,844,54,53,17,17,2220120,297779,3360234,466070,1669205,261450,3935693,90347,0,0,7231362,418544,985,100,985,51.84
2021-11-16 16:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=1, Cell Name=LTRP2013-1, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,11.182,28.484,54.4,45.418,17.116,52604572,25794337,317181,0,673,672,11,11,27,27,1098117,133686,2106581,245997,679052,61157,4353997,85769,0,0,5271568,189541,822,100,822,43.08
2021-11-16 16:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=2, Cell Name=LTRP2013-2, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,10.31,35.408,43.861,88.092,20.731,100956618,54324698,242443,0,1428,1427,65,65,33,33,2754665,389573,3454352,440468,1619157,221713,3663407,94946,0,0,7109891,271287,1598,100,1598,54.14
2021-11-16 16:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=0, Cell Name=LTRP2014-0, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,10.363,52.467,23.777,81.436,23.757,121788470,21113545,170264,0,1064,1064,59,59,10,10,2164097,246041,956669,135547,984105,107204,6019568,91416,0,0,4304209,113752,1158,100,1158,33.762
2021-11-16 16:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=1, Cell Name=LTRP2014-1, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,9.334,28.783,62.593,10.648,8.624,7341698,8247009,111835,0,502,502,38,38,6,6,658771,70127,1419749,165380,201891,16507,1559141,29390,0,0,5503934,369060,549,100,549,95.398
2021-11-16 16:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=2, Cell Name=LTRP2014-2, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,9.582,27.325,32.6,51.608,40.074,75624337,13465890,273833,0,975,975,63,63,9,9,780951,111306,938954,125543,1109981,198559,5445314,82611,0,0,5588144,196160,1327,100,1327,36.748
2021-11-16 16:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=0, Cell Name=LTRP2015-0, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,10.259,25.859,22.159,82.2,51.981,86697919,57553299,177805,0,785,781,25,25,1,1,1714715,272553,1463396,239532,3501097,493604,2720803,40639,0,0,8386109,415875,1032,100,1032,44.552
2021-11-16 16:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=1, Cell Name=LTRP2015-1, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,9.6,34.057,30.344,29.42,35.599,41391906,7367834,735103,0,246,246,91,91,4,4,598752,82797,531503,75751,647570,64844,1280317,25079,0,0,4378389,216034,358,100,358,28.594
2021-11-16 16:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=2, Cell Name=LTRP2015-2, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,11.365,31.273,53.716,43.746,15.011,52160044,22676968,424498,0,409,408,42,42,4,4,1314454,155890,2321548,203955,655675,50075,4698502,63322,0,0,5189403,226293,476,100,476,47.704
2021-11-16 16:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=0, Cell Name=LTRP2016-0, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.714,39.674,40.005,47.588,20.321,68881487,13374235,277590,0,690,690,37,37,22,22,1375854,190821,1399569,180192,734412,68066,2385149,103720,0,0,6367335,238047,1386,100,1386,54.006
2021-11-16 16:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=1, Cell Name=LTRP2016-1, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.154,38.514,38.673,84.262,22.813,117487582,30941700,112086,0,977,977,59,59,8,8,3270837,409165,3299851,395256,1837902,341858,1740690,54449,0,0,9804105,550864,1094,100,1094,55.918
2021-11-16 16:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=2, Cell Name=LTRP2016-2, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.51,39.632,23.583,68.568,36.785,91291792,28755525,248933,0,629,627,81,81,16,16,1703866,278371,1038816,140703,1576744,263130,1522092,39083,0,0,9709695,1110627,997,100,997,42.538
2021-11-16 16:00,60,"LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466/Cell:eNodeB Function Name=LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466, Local Cell ID=0, Cell Name=LTRP2017-0, eNodeB ID=22017, Cell FDD TDD indication=CELL_FDD",Reliable,10.438,31.92,34.92,18.988,33.16,22109257,8902684,134632,0,542,542,50,50,15,15,350984,52957,390283,51627,393237,26396,3154450,31951,0,0,1884083,64151,607,100,607,21.744
2021-11-16 16:00,60,"LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466/Cell:eNodeB Function Name=LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466, Local Cell ID=1, Cell Name=LTRP2017-1, eNodeB ID=22017, Cell FDD TDD indication=CELL_FDD",Reliable,10.8,24.802,19.798,24.112,55.4,13222943,27212395,4374,0,201,201,2,2,1,1,376610,61079,303508,45870,889098,88544,2413784,26781,0,0,805593,78078,207,100,207,14.274
